x_0 f(x)
478     0.021333333
1895    0.194766667
6482    12.11033333
6967    13.86066667
8543    27.887
12598   91.83766667
14367   125.6636667
15354   157.236
15656   178.238
22630   441.6953333
24215   641.3433333
26960   761.5803333
29679   1301.649333
30628   1274.868
