x_0 f(x)
478     0.025074959
1895    0.097262383
6482    0.379681587
6967    0.405230522
8543    0.495526314
12598   0.78008461
14367   0.844977379
15354   0.898835182
15656   0.989325523
22630   1.427583694
24215   1.571312904
26960   1.728683472
29679   1.912772179
30628   2.006991386
