x_0 f(x)
478     0.041
1895    0.067666667
6482    0.194
6967    0.192333333
8543    0.250666667
12598   0.421333333
14367   0.520666667
15354   0.509
15656   0.561666667
22630   0.871666667
24215   1.037666667
26960   1.150666667
29679   1.535666667
30628   1.596666667
