x_0 f(x)
478     0.114471436
1895    0.827485085
6482    14.59591484
6967    14.58154202
8543    13.77882508
12598   61.67536449
14367   72.15064144
15354   83.81838131
15656   100.5752268
22630   171.8359938
24215   244.8114367
26960   256.0302076
29679   426.7959766
30628   388.1993504
